GO:0015267	GO:0022804	GO:0005215	GO:0017076	GO:0032559	GO:0015075	GO:0016874	GO:0032553	GO:0032555	GO:0022890	GO:0015078	GO:0022853	GO:0022857	GO:0035639	GO:0042626	GO:0008324	GO:0046933	GO:0030554	GO:0015252	GO:0015399	GO:0005524	GO:0005216	GO:0015318	GO:0097367	GO:0022803	GO:0005261
0.31223735213279724	0.4709213078022003	0.5261527299880981	0.3435562551021576	0.43485313653945923	0.4910414516925812	0.5609878301620483	0.38293689489364624	0.35051435232162476	0.46600744128227234	0.4203747808933258	0.4850819408893585	0.4547223448753357	0.35621416568756104	0.4842832684516907	0.45721304416656494	0.31524163484573364	0.40822550654411316	0.30623775720596313	0.46126848459243774	0.4203539192676544	0.34969428181648254	0.4837971329689026	0.3703635334968567	0.32066506147384644	0.3365311920642853
0.29844576120376587	0.4368504583835602	0.44329819083213806	0.24757833778858185	0.3347800374031067	0.4217093884944916	0.45884859561920166	0.2614199221134186	0.2519005537033081	0.37590742111206055	0.3504718244075775	0.4577036499977112	0.38170331716537476	0.25360310077667236	0.4479052722454071	0.3730386793613434	0.27544718980789185	0.3085644543170929	0.26557862758636475	0.4350888133049011	0.31285956501960754	0.3400992155075073	0.41813963651657104	0.2560079097747803	0.3078305125236511	0.30346864461898804
0.359843909740448	0.48325857520103455	0.502784252166748	0.13325943052768707	0.24152138829231262	0.47636786103248596	0.4343452751636505	0.13286817073822021	0.12826429307460785	0.41480115056037903	0.38842466473579407	0.5088101029396057	0.4419085681438446	0.125185027718544	0.46643349528312683	0.420663982629776	0.28985700011253357	0.22251126170158386	0.2838843762874603	0.46305832266807556	0.2111177146434784	0.39842191338539124	0.46632620692253113	0.14103852212429047	0.3710750937461853	0.34970852732658386
0.40543287992477417	0.44944989681243896	0.5226273536682129	0.05726437643170357	0.2913973331451416	0.4924869239330292	0.6281407475471497	0.06777427345514297	0.0636715441942215	0.4359760284423828	0.46287164092063904	0.4864705502986908	0.45903411507606506	0.05911689251661301	0.4426478147506714	0.44658514857292175	0.42427510023117065	0.25737908482551575	0.4108460545539856	0.4476178288459778	0.26443201303482056	0.43953701853752136	0.4625038206577301	0.05888959392905235	0.4164687991142273	0.3976643979549408
0.39266470074653625	0.44649291038513184	0.5090394616127014	0.06042129546403885	0.16206258535385132	0.49058064818382263	0.3750033974647522	0.04166395962238312	0.040498677641153336	0.43001726269721985	0.4045831263065338	0.469210684299469	0.46794912219047546	0.03954378888010979	0.41477465629577637	0.43934834003448486	0.3259745240211487	0.15700460970401764	0.3252270519733429	0.39539456367492676	0.14214950799942017	0.4102398753166199	0.4786946475505829	0.05273984745144844	0.3996106684207916	0.36766424775123596
0.37547698616981506	0.3224809467792511	0.3751383125782013	0.0	0.028742702677845955	0.3835287094116211	0.36074721813201904	0.0	0.0	0.32184159755706787	0.29986947774887085	0.3397430181503296	0.3547617793083191	0.0	0.256143718957901	0.33764493465423584	0.27122631669044495	0.0	0.26784971356391907	0.24032928049564362	0.008013613522052765	0.3676661252975464	0.3643915355205536	0.0027768861036747694	0.3783408999443054	0.3161884546279907
0.2832387685775757	0.265394926071167	0.34606078267097473	0.010306199081242085	0.12681879103183746	0.3590584993362427	0.4751444458961487	0.0035679051652550697	0.026679007336497307	0.28111132979393005	0.27077218890190125	0.30151695013046265	0.3250875473022461	0.02481711469590664	0.23024946451187134	0.30210962891578674	0.23683270812034607	0.08178053051233292	0.22037629783153534	0.21270085871219635	0.1012103483080864	0.283065527677536	0.3204822838306427	0.0	0.29175472259521484	0.23808418214321136
0.49266716837882996	0.3896494507789612	0.5039995908737183	0.031155716627836227	0.12942327558994293	0.5025924444198608	0.5260910987854004	0.034025490283966064	0.021702852100133896	0.4454295337200165	0.43718019127845764	0.4007991552352905	0.47104525566101074	0.01834065653383732	0.3313179612159729	0.46008166670799255	0.45339030027389526	0.11130376160144806	0.44759559631347656	0.3188604712486267	0.10855867713689804	0.5045231580734253	0.48064175248146057	0.01935572922229767	0.49562975764274597	0.4554949402809143
0.8334065079689026	0.4761500954627991	0.6284239888191223	0.21102474629878998	0.3297118544578552	0.6874290108680725	0.8616688251495361	0.17461875081062317	0.2381952702999115	0.6263109445571899	0.6196718811988831	0.4896495044231415	0.6687386631965637	0.23015978932380676	0.4101337194442749	0.6589207053184509	0.7595813870429993	0.2760348320007324	0.7530001401901245	0.387664794921875	0.3088853657245636	0.8121565580368042	0.6603735089302063	0.17674419283866882	0.8296409249305725	0.7711378335952759
0.6247561573982239	0.2874399721622467	0.4491814374923706	0.1910565197467804	0.25501781702041626	0.5190826654434204	0.8714540004730225	0.21196618676185608	0.23706071078777313	0.5118756294250488	0.543749213218689	0.30700623989105225	0.4876326024532318	0.2488190084695816	0.27785298228263855	0.525580883026123	0.7058681845664978	0.18069495260715485	0.6889438629150391	0.2404457926750183	0.2534213662147522	0.5901103615760803	0.5043270587921143	0.20119336247444153	0.6142570972442627	0.5797659754753113
0.7121246457099915	0.2931193709373474	0.4753960967063904	0.2463512420654297	0.3067399263381958	0.5589206218719482	0.8817868828773499	0.21627815067768097	0.290484219789505	0.5231295228004456	0.5171722173690796	0.30777034163475037	0.5354653000831604	0.2895527482032776	0.2525307834148407	0.553505539894104	0.6700518727302551	0.2360917031764984	0.6588713526725769	0.2158467322587967	0.29591068625450134	0.6535504460334778	0.5339555740356445	0.22980618476867676	0.7051582932472229	0.6365260481834412
0.4444594979286194	0.08921810239553452	0.26847702264785767	0.19320902228355408	0.27338483929634094	0.3438072204589844	0.9183362126350403	0.2359350621700287	0.2543046176433563	0.33866843581199646	0.4154040515422821	0.1258377581834793	0.3121679127216339	0.28964272141456604	0.07845517992973328	0.35586676001548767	0.592547595500946	0.18318253755569458	0.5649439692497253	0.02530481480062008	0.29041922092437744	0.3952457010746002	0.32916519045829773	0.22144784033298492	0.4334590435028076	0.389808714389801
0.42945578694343567	0.07833438366651535	0.24687060713768005	0.16965027153491974	0.22577260434627533	0.32482656836509705	0.8861377239227295	0.1938038170337677	0.21807076036930084	0.30919092893600464	0.38656970858573914	0.11893664300441742	0.29639455676078796	0.24611809849739075	0.061358965933322906	0.33541175723075867	0.5673824548721313	0.1484113484621048	0.5420465469360352	0.002021510386839509	0.2382894605398178	0.3734079897403717	0.30274391174316406	0.18676353991031647	0.4187777638435364	0.3668810725212097
0.30223962664604187	0.19222494959831238	0.2455623894929886	0.3750016987323761	0.40042775869369507	0.3568263053894043	0.8658978343009949	0.40563535690307617	0.43969762325286865	0.33943766355514526	0.38668105006217957	0.22177548706531525	0.3047944903373718	0.47591426968574524	0.19657310843467712	0.3606674075126648	0.5058618783950806	0.3116998076438904	0.47319918870925903	0.1434972733259201	0.4188500642776489	0.26698964834213257	0.3252817392349243	0.38034355640411377	0.28901129961013794	0.2687554657459259
0.1201007217168808	0.17192648351192474	0.2007916420698166	0.28202953934669495	0.4125802516937256	0.27395206689834595	0.8640097975730896	0.33547070622444153	0.344415545463562	0.23113593459129333	0.2950708270072937	0.22021125257015228	0.21502824127674103	0.3765394985675812	0.17927972972393036	0.25682082772254944	0.334239661693573	0.3244548439979553	0.29456180334091187	0.14250721037387848	0.42083191871643066	0.10979726165533066	0.22468765079975128	0.3002050817012787	0.1174890547990799	0.0985434353351593
0.23603181540966034	0.21797901391983032	0.2633688747882843	0.417025625705719	0.5825722217559814	0.34177398681640625	0.976459801197052	0.47928568720817566	0.493375688791275	0.32227304577827454	0.39483585953712463	0.2672540843486786	0.2792956829071045	0.5286747217178345	0.2337808609008789	0.34201472997665405	0.4849778115749359	0.4827437400817871	0.44181880354881287	0.20439113676548004	0.5947633385658264	0.23233702778816223	0.29948344826698303	0.4500071108341217	0.23377150297164917	0.23644690215587616
0.276377409696579	0.20858974754810333	0.20598526298999786	0.5566809177398682	0.6463342308998108	0.2986830174922943	0.9942571520805359	0.620367169380188	0.6335738301277161	0.30937278270721436	0.42369210720062256	0.24492247402668	0.252737820148468	0.6873703598976135	0.24527110159397125	0.322226881980896	0.5731955766677856	0.5494425892829895	0.5311464071273804	0.1974981129169464	0.6825677752494812	0.24063977599143982	0.2826427221298218	0.6102294325828552	0.2673530876636505	0.26451510190963745
0.007341405376791954	0.19091767072677612	0.13919608294963837	0.4492139518260956	0.44110023975372314	0.17921166121959686	0.6602501273155212	0.5434181094169617	0.5013411641120911	0.22169072926044464	0.3181515336036682	0.22031641006469727	0.12398583441972733	0.5646397471427917	0.27033182978630066	0.20505401492118835	0.32491937279701233	0.3699844181537628	0.28703516721725464	0.23863591253757477	0.47598564624786377	0.0003534063580445945	0.18563565611839294	0.5279284119606018	0.002274272497743368	0.025266285985708237
0.09975942224264145	0.3419698178768158	0.2542906105518341	0.5989778637886047	0.6311137676239014	0.28166186809539795	0.6696798801422119	0.6874921321868896	0.6481091976165771	0.30723580718040466	0.37825050950050354	0.36501121520996094	0.2343161553144455	0.7063022255897522	0.4138866066932678	0.291163831949234	0.36144909262657166	0.5673609972000122	0.32757312059402466	0.38639745116233826	0.6644108295440674	0.11374743282794952	0.2917020916938782	0.6650890707969666	0.09742694348096848	0.12557363510131836
0.08499997854232788	0.3022797107696533	0.2400149405002594	0.6326043009757996	0.6864483952522278	0.2671635150909424	0.7380755543708801	0.7431748509407043	0.6884474158287048	0.3054461181163788	0.3750225603580475	0.32834354043006897	0.21871677041053772	0.7514206767082214	0.3982575535774231	0.2873230278491974	0.37769851088523865	0.6162704229354858	0.34003737568855286	0.36587032675743103	0.7256673574447632	0.0950927659869194	0.2797050178050995	0.7178393006324768	0.08248250186443329	0.11617491394281387
0.0	0.21486163139343262	0.17082428932189941	0.4623804986476898	0.45230746269226074	0.2113492339849472	0.516228973865509	0.5325993895530701	0.5098274350166321	0.1998874843120575	0.2486913949251175	0.24654163420200348	0.1767524629831314	0.5692991018295288	0.2739977240562439	0.1992301046848297	0.20545241236686707	0.38860997557640076	0.17336611449718475	0.2276127189397812	0.4830092787742615	0.0	0.21411874890327454	0.5369477868080139	0.0	0.0
0.22754600644111633	0.18008141219615936	0.2632872462272644	0.27757182717323303	0.29418081045150757	0.22758479416370392	0.5223145484924316	0.3493349552154541	0.277953177690506	0.18793532252311707	0.22813285887241364	0.2040567547082901	0.2086557298898697	0.319943904876709	0.14694887399673462	0.20002537965774536	0.21844720840454102	0.27459684014320374	0.20647503435611725	0.106810063123703	0.3054322898387909	0.2324637919664383	0.2528958022594452	0.37507519125938416	0.23945672810077667	0.17794489860534668
0.0883253887295723	0.07452750205993652	0.17045892775058746	0.461932510137558	0.38118475675582886	0.18030531704425812	0.7191110253334045	0.5566829442977905	0.4626774787902832	0.19715259969234467	0.21465782821178436	0.08473390340805054	0.13155043125152588	0.522016167640686	0.06525366753339767	0.19359999895095825	0.19097715616226196	0.36611220240592957	0.17268644273281097	0.0	0.4118231534957886	0.08946524560451508	0.2284288853406906	0.5671855211257935	0.09357485920190811	0.06221972405910492
0.23379413783550262	0.2893587648868561	0.30365464091300964	0.43481937050819397	0.40708306431770325	0.35118040442466736	0.6392322182655334	0.4815394878387451	0.47615522146224976	0.3474583029747009	0.3806053102016449	0.3010936677455902	0.3127593398094177	0.5205038785934448	0.31297868490219116	0.3450125455856323	0.40279942750930786	0.3481239974498749	0.3764626979827881	0.27724528312683105	0.42580482363700867	0.238226056098938	0.35050103068351746	0.4671916365623474	0.23039871454238892	0.23574483394622803
0.5370228290557861	0.36408179998397827	0.4317529499530792	0.3822064697742462	0.42259150743484497	0.43129676580429077	0.688497006893158	0.4152947962284088	0.4005618393421173	0.4393463134765625	0.48071524500846863	0.36943525075912476	0.41070517897605896	0.42515134811401367	0.3770793676376343	0.43183887004852295	0.5483306646347046	0.385295569896698	0.5390908122062683	0.3540274500846863	0.4239884912967682	0.5282489657402039	0.46509355306625366	0.4584103524684906	0.5421736836433411	0.5178412795066833
