EC:3.4.21.-	GO:0004553	GO:0016857	GO:0005102	GO:0046914	GO:0005198	GO:0005215	GO:0016818	GO:0008289	GO:0098772	GO:0008092	GO:0019899	GO:0046983	GO:0004888	GO:0042803	GO:0016788	GO:0048029	GO:0016854	GO:0030246	GO:0016860	GO:0038023	GO:0044877	GO:0016863	GO:0042802	GO:0005509	GO:0016798	GO:0005539	GO:0016817	GO:0016810	GO:0060089	GO:0003677	GO:0008270	GO:0140096	GO:0008233	GO:0038024	GO:0005044	GO:0016853	GO:0005507	GO:0005212	GO:0030234	GO:0097367
0.4749158024787903	0.7120749354362488	1.0	0.2540815770626068	0.8730254769325256	1.0	0.31639328598976135	0.5900763869285583	0.4369216561317444	0.2910218834877014	0.636934220790863	0.3764851987361908	0.2602081596851349	0.0	0.3343737721443176	0.35843172669410706	0.6534820199012756	1.0	0.29530832171440125	1.0	0.032440390437841415	0.11523410677909851	1.0	0.35279953479766846	0.11987032741308212	0.572060763835907	0.1631801724433899	0.5916370153427124	0.7654646039009094	0.0	0.9203976392745972	1.0	0.5601477026939392	0.43739256262779236	0.32093876600265503	0.2806290090084076	1.0	0.8425260186195374	1.0	0.41315603256225586	0.2835237681865692
0.48016202449798584	0.7555637955665588	0.9059897661209106	0.2873811423778534	0.8819722533226013	0.9438934326171875	0.37251272797584534	0.5985711812973022	0.4593025743961334	0.334268182516098	0.6773272156715393	0.44763973355293274	0.3136671781539917	0.07150198519229889	0.37603065371513367	0.41233500838279724	0.6455569863319397	0.9005447030067444	0.3105975389480591	0.89386385679245	0.09111182391643524	0.18769317865371704	0.8729121088981628	0.39077436923980713	0.15373924374580383	0.6502984762191772	0.20166559517383575	0.600534200668335	0.7207635045051575	0.05909733846783638	0.9378654956817627	0.960442841053009	0.6539432406425476	0.4903668463230133	0.3502688407897949	0.3093056380748749	0.9044923782348633	0.8393268585205078	0.9466182589530945	0.45152950286865234	0.34439289569854736
0.47135210037231445	0.8157581090927124	0.836566686630249	0.3516594469547272	0.8647899031639099	0.8802371621131897	0.4138583540916443	0.6114977598190308	0.5077078938484192	0.41372594237327576	0.7235223650932312	0.5520443916320801	0.4181821346282959	0.16820141673088074	0.47734934091567993	0.4680896997451782	0.6607802510261536	0.820246160030365	0.3362542390823364	0.792819619178772	0.18256351351737976	0.2748086750507355	0.7648448944091797	0.46849676966667175	0.21990752220153809	0.7325364351272583	0.29847729206085205	0.6138631701469421	0.7604249119758606	0.15322116017341614	1.0	0.9128196835517883	0.7468056082725525	0.5563496351242065	0.43245160579681396	0.40024009346961975	0.7978405952453613	0.8792122602462769	0.9170437455177307	0.5335619449615479	0.4247898459434509
0.4721166789531708	0.792788028717041	0.8027713894844055	0.34120500087738037	0.9039115905761719	0.8347885012626648	0.4146815538406372	0.6173097491264343	0.4951324462890625	0.39697059988975525	0.7175698280334473	0.5435765385627747	0.41146236658096313	0.16326633095741272	0.4707045257091522	0.5255789756774902	0.6347342133522034	0.7839758396148682	0.3209269046783447	0.7737856507301331	0.17336849868297577	0.27952009439468384	0.7373879551887512	0.4703655242919922	0.21681150794029236	0.7111347317695618	0.297880619764328	0.620038628578186	0.7387263774871826	0.149386927485466	0.9899702668190002	0.9447102546691895	0.7579623460769653	0.5655548572540283	0.41687867045402527	0.3861965239048004	0.7753915786743164	0.8633103370666504	0.8800355195999146	0.5183531641960144	0.4266108572483063
0.4728296399116516	0.9308947324752808	0.24276286363601685	0.9574498534202576	0.49294570088386536	0.0	0.9938837885856628	0.8699615001678467	0.9891169667243958	0.9457201361656189	0.9267482161521912	0.969244658946991	0.9802051186561584	0.9922865629196167	0.996173620223999	0.47099554538726807	0.9929332733154297	0.21640832722187042	0.9597010016441345	0.2635146379470825	0.9914689064025879	0.9918826222419739	0.2897506356239319	1.0	0.9860351085662842	0.9009186029434204	0.9837853908538818	0.8745185136795044	0.9828991293907166	1.0	0.4736083149909973	0.1949390172958374	0.7408222556114197	1.0	0.9902810454368591	0.9886449575424194	0.12104109674692154	0.9844319820404053	0.035431619733572006	0.9705238938331604	1.0
0.461207777261734	0.9011077880859375	0.24954436719417572	0.9770026206970215	0.46931642293930054	0.0334593690931797	0.9579976201057434	0.7983423471450806	1.0	0.9637005925178528	0.9100024104118347	0.9688189625740051	0.9722780585289001	0.9683342576026917	0.9883899688720703	0.45947402715682983	1.0	0.2185712307691574	0.9638946056365967	0.2712044417858124	0.9703199863433838	0.9738764762878418	0.29763394594192505	0.9633756279945374	0.971102774143219	0.8843433856964111	0.9953705668449402	0.8014532923698425	1.0	0.9766981601715088	0.48492762446403503	0.202669158577919	0.7128803133964539	0.9641000628471375	1.0	0.9996936917304993	0.1231805756688118	0.9492546319961548	0.08630672842264175	0.9773129820823669	0.9868499636650085
0.46710529923439026	1.0	0.2236068844795227	1.0	0.4854446053504944	0.06182653084397316	1.0	0.8633823394775391	0.9934219121932983	1.0	0.9410181641578674	1.0	1.0	1.0	1.0	0.4247351288795471	0.9957754611968994	0.19484451413154602	1.0	0.2173711210489273	1.0	1.0	0.24885194003582	0.9744397401809692	1.0	1.0	1.0	0.8670238256454468	0.9824349880218506	0.9975712895393372	0.5152243375778198	0.15791070461273193	0.7335635423660278	0.9737082123756409	0.9999269247055054	1.0	0.08767164498567581	1.0	0.08197789639234543	1.0	0.9937189817428589
0.4381338357925415	0.6101741194725037	0.013882847502827644	0.9139969348907471	0.21014174818992615	0.2172318398952484	0.7534008622169495	0.7838976383209229	0.8010162115097046	0.8531224727630615	0.6107621788978577	0.8207738399505615	0.8339429497718811	0.8812623620033264	0.7961693406105042	0.5015783905982971	0.7416570782661438	0.013412880711257458	0.848479688167572	0.0	0.8555058836936951	0.8374145030975342	0.0	0.7942078709602356	0.7555599808692932	0.7391480803489685	0.8268882036209106	0.7862206101417542	0.6900725960731506	0.866995096206665	0.5093480348587036	0.06646068394184113	0.6686760187149048	0.8387594223022461	0.7386558651924133	0.7439827919006348	0.0	0.5432828664779663	0.07343785464763641	0.7949286103248596	0.8857004642486572
0.40667733550071716	0.5477914214134216	0.025028593838214874	0.8997859358787537	0.1809072047472	0.21813872456550598	0.7150070667266846	0.78010493516922	0.7822564840316772	0.8261246085166931	0.5622338652610779	0.7714462280273438	0.804595947265625	0.8511014580726624	0.7665132284164429	0.464380145072937	0.7256270051002502	0.02747371792793274	0.839539110660553	0.026154091581702232	0.831290602684021	0.7987468838691711	0.041738543659448624	0.7682735323905945	0.7429303526878357	0.667608916759491	0.8072311878204346	0.7822540402412415	0.6900340914726257	0.8449344038963318	0.47020331025123596	0.060509536415338516	0.598692774772644	0.798279345035553	0.7143291234970093	0.7235167026519775	0.021982906386256218	0.5126336216926575	0.07226405292749405	0.7658331394195557	0.8500258326530457
0.4319567382335663	0.44105270504951477	0.0	0.836530864238739	0.15890169143676758	0.15850360691547394	0.6851040124893188	0.7272569537162781	0.7351542711257935	0.756787896156311	0.5428081154823303	0.6620896458625793	0.7112451791763306	0.7696210741996765	0.6595446467399597	0.3482958972454071	0.6595112085342407	0.0	0.8088891506195068	0.04834706708788872	0.7596054673194885	0.739468514919281	0.06492269784212112	0.6894949674606323	0.722414493560791	0.5499319434165955	0.6990801095962524	0.7293577790260315	0.48878127336502075	0.7657875418663025	0.2981475591659546	0.0	0.38211360573768616	0.6385422945022583	0.6220414638519287	0.615026593208313	0.04895912855863571	0.45335185527801514	0.0	0.6934158802032471	0.7463352680206299
0.5546463131904602	0.5516363978385925	0.11064429581165314	0.7951982617378235	0.2962922155857086	0.4701882600784302	0.6173743009567261	0.7603508830070496	0.6872763633728027	0.7346348762512207	0.6207748651504517	0.6762480735778809	0.6837971806526184	0.6738110184669495	0.5968541502952576	0.3416673243045807	0.6466572880744934	0.14003612101078033	0.7213006019592285	0.137948140501976	0.6353836059570312	0.6786285042762756	0.11927194148302078	0.6367079019546509	0.6028027534484863	0.7079126238822937	0.5770360231399536	0.7647095322608948	0.4875132441520691	0.633135974407196	0.5126295685768127	0.12766969203948975	0.5019358992576599	0.6751286387443542	0.585705041885376	0.5783220529556274	0.18342676758766174	0.4255402386188507	0.26976829767227173	0.6808868050575256	0.6313690543174744
0.5663745403289795	0.7588919997215271	0.2732304036617279	0.48459339141845703	0.49844881892204285	0.836979329586029	0.4695529341697693	0.8949726819992065	0.5048860311508179	0.518807053565979	0.9659486413002014	0.6265084147453308	0.4795166254043579	0.36493074893951416	0.4305998682975769	0.6702656745910645	0.34647035598754883	0.2756771147251129	0.28888025879859924	0.32596927881240845	0.31604164838790894	0.49671870470046997	0.2609707713127136	0.4572880268096924	0.3818615674972534	0.8056798577308655	0.24913620948791504	0.9037731289863586	0.11547237634658813	0.3117090165615082	0.7238560318946838	0.37604913115501404	0.5899116396903992	0.44061702489852905	0.4002654552459717	0.3869197964668274	0.38694101572036743	0.45853182673454285	0.6218292713165283	0.5718018412590027	0.30356043577194214
0.6866586208343506	0.8826963901519775	0.27428650856018066	0.4717434048652649	0.5917484760284424	0.6780087351799011	0.5919743776321411	0.9393479824066162	0.5319066643714905	0.5277723073959351	1.0	0.6621068120002747	0.5465329885482788	0.4373818039894104	0.49477988481521606	0.6675435304641724	0.38401228189468384	0.2714613974094391	0.30156219005584717	0.3239284157752991	0.3877791464328766	0.5448799729347229	0.2667294144630432	0.5605925917625427	0.4384996294975281	0.8974614143371582	0.27617359161376953	0.9494476318359375	0.14846494793891907	0.3881928622722626	0.7035644054412842	0.39236703515052795	0.6787757873535156	0.5446570515632629	0.43976137042045593	0.4236408472061157	0.37222522497177124	0.5906753540039062	0.5169747471809387	0.6080492734909058	0.367312490940094
0.7107546329498291	0.775714635848999	0.2954738140106201	0.4461915194988251	0.6004363298416138	0.599807858467102	0.541813850402832	0.7952720522880554	0.5289691686630249	0.48417773842811584	0.9568772315979004	0.6161254644393921	0.519827663898468	0.40281301736831665	0.48180851340293884	0.6542347073554993	0.35847869515419006	0.28250882029533386	0.23720002174377441	0.3733334243297577	0.3550063967704773	0.5077804327011108	0.32848381996154785	0.548607349395752	0.4302298426628113	0.7632391452789307	0.2677677869796753	0.8046135902404785	0.1743353307247162	0.3715969920158386	0.6303286552429199	0.44203391671180725	0.6203195452690125	0.5274541974067688	0.453416109085083	0.4419768750667572	0.3860936164855957	0.5602132678031921	0.5205480456352234	0.5809849500656128	0.30521175265312195
0.674235999584198	0.6768532991409302	0.2106543928384781	0.42661675810813904	0.6064950823783875	0.5701128840446472	0.4937315881252289	0.755734920501709	0.4684743285179138	0.459564208984375	0.8991268277168274	0.5628506541252136	0.4709412157535553	0.38757485151290894	0.41710561513900757	0.4937456250190735	0.3260232210159302	0.19405008852481842	0.27027371525764465	0.30774223804473877	0.34469112753868103	0.48557358980178833	0.27020055055618286	0.46210870146751404	0.4341404438018799	0.700186550617218	0.25611546635627747	0.76419997215271	0.15069052577018738	0.3494167625904083	0.5576540231704712	0.4393376111984253	0.46239086985588074	0.4137270748615265	0.43758076429367065	0.424602746963501	0.3175833821296692	0.48088547587394714	0.5049199461936951	0.5361024737358093	0.26133811473846436
0.6878633499145508	0.839133620262146	0.2690359652042389	0.4418393671512604	0.7314336895942688	0.5466788411140442	0.5713984966278076	0.7446312308311462	0.5295122861862183	0.49551764130592346	0.9875690937042236	0.6574521064758301	0.5490310788154602	0.404055655002594	0.49302148818969727	0.6111552119255066	0.36343511939048767	0.2595653533935547	0.23077580332756042	0.3383413851261139	0.34615635871887207	0.5494225025177002	0.28357699513435364	0.5583170652389526	0.45055028796195984	0.8520870804786682	0.2575697898864746	0.7539299726486206	0.20310914516448975	0.3574904799461365	0.6577909588813782	0.5149479508399963	0.7050647139549255	0.5657076239585876	0.4679601788520813	0.4604746699333191	0.3515939712524414	0.6041088104248047	0.5669583082199097	0.5974711179733276	0.2868019938468933
0.44613978266716003	0.7996290922164917	0.30297306180000305	0.4882141351699829	0.6821399927139282	0.6543442606925964	0.5366230010986328	0.6505096554756165	0.5314247608184814	0.5107519626617432	0.8980157375335693	0.6447315812110901	0.5444310903549194	0.4266715347766876	0.4842759072780609	0.5662357211112976	0.4077892601490021	0.304095983505249	0.2885975241661072	0.3471354842185974	0.36130040884017944	0.5340141654014587	0.3127445876598358	0.5262274146080017	0.43486255407333374	0.8464715480804443	0.28499579429626465	0.6590551733970642	0.3379543721675873	0.3713606894016266	0.6738531589508057	0.5109545588493347	0.7613229155540466	0.6026048064231873	0.4841315448284149	0.4829247295856476	0.36116254329681396	0.5632911324501038	0.6609530448913574	0.5852034091949463	0.2645331025123596
0.6193854212760925	0.6241788268089294	0.2280876636505127	0.49526405334472656	0.5982063412666321	0.44363710284233093	0.5340229272842407	0.6023772358894348	0.5427286028862	0.48812973499298096	0.7900871634483337	0.5890752077102661	0.519702672958374	0.4443104565143585	0.4780450165271759	0.53722083568573	0.39360663294792175	0.2031189650297165	0.3102038502693176	0.3215932846069336	0.3979935944080353	0.512200117111206	0.31647586822509766	0.495304673910141	0.4529969394207001	0.6472968459129333	0.3444438576698303	0.609544038772583	0.322416216135025	0.4118441641330719	0.5195505619049072	0.4676048457622528	0.608186662197113	0.5016180276870728	0.4898986220359802	0.4879269003868103	0.29339921474456787	0.5220304131507874	0.5490211844444275	0.556419312953949	0.3105233907699585
0.49582213163375854	0.5003093481063843	0.20582687854766846	0.4223906695842743	0.6149942278862	0.35673633217811584	0.4572654962539673	0.5081065893173218	0.41020357608795166	0.37740954756736755	0.48370361328125	0.44533970952033997	0.4147457778453827	0.3320770859718323	0.3547869026660919	0.2892282009124756	0.3275541067123413	0.17974795401096344	0.30168387293815613	0.2617468535900116	0.29736390709877014	0.3904074728488922	0.27662134170532227	0.4003705382347107	0.33472731709480286	0.5613422393798828	0.25984713435173035	0.5112532377243042	0.27183082699775696	0.29965823888778687	0.4272318184375763	0.45863133668899536	0.517440676689148	0.4317167103290558	0.36327463388442993	0.36843010783195496	0.3008872866630554	0.4342196583747864	0.5214720368385315	0.4188462793827057	0.3472763001918793
0.17724433541297913	0.5450378656387329	0.19871355593204498	0.41389185190200806	0.5869156122207642	0.36062219738960266	0.49116429686546326	0.4920300543308258	0.39860600233078003	0.38736769556999207	0.5106585621833801	0.46163666248321533	0.41536083817481995	0.3508819043636322	0.354145884513855	0.23368903994560242	0.3386918902397156	0.16733777523040771	0.3320370018482208	0.2243666648864746	0.32346493005752563	0.40826332569122314	0.23371988534927368	0.3982860743999481	0.3632949888706207	0.6178165674209595	0.2643827497959137	0.4950099289417267	0.21941471099853516	0.31623375415802	0.3872816264629364	0.3879622519016266	0.5224223732948303	0.4260057210922241	0.3684617280960083	0.36901846528053284	0.2785712480545044	0.4842611849308014	0.50074702501297	0.4296952486038208	0.3526160418987274
0.16132238507270813	0.5081092715263367	0.2278956174850464	0.3843056857585907	0.5456650257110596	0.33893004059791565	0.4806147813796997	0.5450131893157959	0.37474095821380615	0.3459489643573761	0.4268295466899872	0.42258191108703613	0.383423388004303	0.34568801522254944	0.34096381068229675	0.22810795903205872	0.3513595163822174	0.19796788692474365	0.338445246219635	0.2557280361652374	0.3271041512489319	0.37560829520225525	0.26680296659469604	0.40119609236717224	0.3280089199542999	0.5639910101890564	0.2639646530151367	0.5475512146949768	0.2180933654308319	0.3195474147796631	0.33663642406463623	0.36947867274284363	0.5157075524330139	0.42355209589004517	0.33961474895477295	0.3365016579627991	0.3195842206478119	0.49546995759010315	0.44727376103401184	0.39111262559890747	0.4039536118507385
0.3525199592113495	0.45478805899620056	0.21105316281318665	0.38702812790870667	0.47520431876182556	0.32761234045028687	0.46706828474998474	0.5591611862182617	0.38330045342445374	0.3406350910663605	0.4295423626899719	0.40330177545547485	0.3684990406036377	0.3477242588996887	0.329906165599823	0.25963452458381653	0.32436949014663696	0.174465611577034	0.3257409632205963	0.25132617354393005	0.3311079144477844	0.36176568269729614	0.2704761326313019	0.3909280300140381	0.3160135746002197	0.5007251501083374	0.26276087760925293	0.5618941187858582	0.17330434918403625	0.32653191685676575	0.3445050120353699	0.3315124809741974	0.4424547851085663	0.3733634650707245	0.3317328989505768	0.32792699337005615	0.310381144285202	0.4369089603424072	0.4351583421230316	0.38691166043281555	0.40434709191322327
0.32219672203063965	0.3485165536403656	0.1919851452112198	0.42993518710136414	0.4017432928085327	0.38734889030456543	0.4378812611103058	0.556344211101532	0.36730217933654785	0.34680670499801636	0.3474857211112976	0.35087889432907104	0.3319723308086395	0.3329439163208008	0.27807098627090454	0.17782244086265564	0.3189534842967987	0.16733069717884064	0.3647814393043518	0.22726917266845703	0.3194045126438141	0.34790343046188354	0.2680147886276245	0.3469851016998291	0.28705936670303345	0.40692129731178284	0.28540775179862976	0.5584746599197388	0.15321128070354462	0.3192491829395294	0.28622883558273315	0.2904241979122162	0.346757173538208	0.3508782982826233	0.3228466808795929	0.3240715265274048	0.3122933506965637	0.3624436557292938	0.41417747735977173	0.36650964617729187	0.4327661693096161
0.25310570001602173	0.49011099338531494	0.2437494695186615	0.3482591509819031	0.5646401047706604	0.3008157014846802	0.46891966462135315	0.5338482856750488	0.3630774915218353	0.3126239478588104	0.42065730690956116	0.40368786454200745	0.3653539717197418	0.33397412300109863	0.32941940426826477	0.226316437125206	0.33749791979789734	0.21366670727729797	0.3092043399810791	0.28400224447250366	0.31347721815109253	0.3517659306526184	0.29397183656692505	0.3962997794151306	0.3130878806114197	0.5410967469215393	0.23695874214172363	0.5365764498710632	0.21289598941802979	0.3082439601421356	0.32783594727516174	0.37632864713668823	0.5125757455825806	0.40610039234161377	0.3238964378833771	0.32018789649009705	0.34019386768341064	0.4948383569717407	0.46677204966545105	0.36937177181243896	0.37760064005851746
0.17648686468601227	0.6386622190475464	0.2049315720796585	0.38694319128990173	0.6033691763877869	0.3475818932056427	0.5563290119171143	0.4857997000217438	0.39951109886169434	0.3942949175834656	0.573001503944397	0.4882242977619171	0.4364105463027954	0.36699655652046204	0.36983388662338257	0.206642284989357	0.34932929277420044	0.16574037075042725	0.3442370295524597	0.21183881163597107	0.342025488615036	0.4343215823173523	0.21722312271595	0.4261449873447418	0.4053948223590851	0.71141517162323	0.24726760387420654	0.4888392984867096	0.16849903762340546	0.32210320234298706	0.3772726058959961	0.342984139919281	0.5694971084594727	0.4462047219276428	0.3774518668651581	0.3737163841724396	0.26774516701698303	0.5547192692756653	0.47308066487312317	0.4518733024597168	0.34848228096961975
0.221594899892807	0.5401707291603088	0.21112971007823944	0.3869210183620453	0.6111646890640259	0.31888312101364136	0.48326119780540466	0.47742995619773865	0.3754187226295471	0.3529510796070099	0.4819568693637848	0.42303577065467834	0.3948613405227661	0.34395545721054077	0.3333909213542938	0.19565129280090332	0.3329530358314514	0.1818309873342514	0.3227043151855469	0.25178414583206177	0.3122960329055786	0.3989918529987335	0.25530898571014404	0.3989340662956238	0.3596377372741699	0.6000373363494873	0.237076997756958	0.48091262578964233	0.22434678673744202	0.3069237768650055	0.3165811598300934	0.37571483850479126	0.5033890604972839	0.43522772192955017	0.3596107065677643	0.35568439960479736	0.2991815209388733	0.4879617989063263	0.47835853695869446	0.4029826819896698	0.335320383310318
0.2592276334762573	0.549523115158081	0.24232280254364014	0.4703816771507263	0.5557180643081665	0.33831143379211426	0.5172232389450073	0.35513824224472046	0.46995609998703003	0.4161607325077057	0.5207974314689636	0.4622468948364258	0.4423026740550995	0.38100218772888184	0.3779413402080536	0.19998453557491302	0.36701858043670654	0.20576702058315277	0.3191882371902466	0.27200618386268616	0.350472092628479	0.43127837777137756	0.3186955153942108	0.4278780221939087	0.3979172706604004	0.5899701118469238	0.2818783223628998	0.35835689306259155	0.27239111065864563	0.3545685112476349	0.3266494572162628	0.36492204666137695	0.5071336030960083	0.4535353481769562	0.42673617601394653	0.4280642867088318	0.2896611988544464	0.52403324842453	0.5199759602546692	0.46567124128341675	0.30371978878974915
